particles, reward, stderr
1.0	5.549592961016846	1.3925619149835613
2.0	66.49458839850631	2.6826905783979553
3.0	84.00623355650804	1.7793558260281945
4.0	78.14249951389036	2.1966112532259396
5.0	80.82716908541187	2.036363167960505
7.0	81.84268027573401	1.9554104748804522
10.0	82.12524911174054	1.9266719743441585
14.0	83.5105867690878	1.8079100085809061
19.0	84.2346194634784	1.744032809536585
26.0	83.91927174875858	1.7773572092518415
37.0	84.91884464821398	1.6776027456321738
51.0	82.30584379803283	1.8933319510096709
70.0	84.05572175484775	1.7412523113526484
97.0	83.5738419810195	1.808425926374211
135.0	83.43962229716722	1.8064161287361213
187.0	84.21538892849722	1.7042103587847515
260.0	83.79811110100903	1.7753163848658067
361.0	86.12834557738778	1.571110637964863
500.0	84.18822641907933	1.7435547448573272
