sol,t,r
SparsePFT,0.17782794100389226,-26.177475494465714
SparsePFT,0.5623413251903491,-13.560837081711863
POMCPOW,0.03162277660168379,-18.461100494465715
POMCPOW,0.01778279410038923,-0.09738706132812691
POMCPOW,0.01778279410038923,-24.017498480371763
POMCP,0.01,-18.461100494465715
POMCP,0.01,-18.461100494465715
PFTDPW,0.5623413251903491,-10.293993650788714
POMCPOW,0.1,-15.503292378535518
SparsePFT,1.0,-18.461100494465715
POMCPOW,0.01778279410038923,-18.461100494465715
PFTDPW,0.17782794100389226,-10.293993650788714
POMCP,0.03162277660168379,-18.461100494465715
POMCP,0.5623413251903491,-7.456389943424676
PFTDPW,1.0,-13.560837081711863
PFTDPW,0.03162277660168379,-18.461100494465715
SparsePFT,1.0,-15.017498480371765
SparsePFT,0.01778279410038923,-18.461100494465715
PFTDPW,0.17782794100389226,-18.461100494465715
POMCP,0.5623413251903491,-18.461100494465715
POMCPOW,0.03162277660168379,-3.7891973701208936
PFTDPW,0.5623413251903491,-13.221933770223014
POMCPOW,0.31622776601683794,-18.461100494465715
POMCP,0.01778279410038923,-15.503292378535518
SparsePFT,0.01,-18.461100494465715
POMCPOW,0.31622776601683794,-18.461100494465715
PFTDPW,0.01,-7.456389943424676
POMCP,1.0,-18.461100494465715
PFTDPW,0.1,-18.461100494465715
SparsePFT,0.5623413251903491,-18.461100494465715
SparsePFT,0.03162277660168379,-18.461100494465715
POMCP,0.1,-17.44227228997073
PFTDPW,0.01,-18.461100494465715
PFTDPW,0.03162277660168379,-18.461100494465715
POMCP,1.0,-18.461100494465715
SparsePFT,0.056234132519034905,-160.6079486946572
POMCPOW,0.03162277660168379,-18.461100494465715
POMCP,0.5623413251903491,-18.461100494465715
PFTDPW,0.03162277660168379,-18.461100494465715
PFTDPW,0.17782794100389226,-18.461100494465715
POMCP,0.5623413251903491,-18.461100494465715
POMCP,0.1,-10.293993650788714
SparsePFT,0.17782794100389226,-18.461100494465715
SparsePFT,0.31622776601683794,-9.245422327743729
POMCP,0.01778279410038923,-18.461100494465715
POMCPOW,0.31622776601683794,-27.461100494465715
PFTDPW,0.01,-18.461100494465715
PFTDPW,0.056234132519034905,-18.461100494465715
PFTDPW,1.0,-18.461100494465715
POMCP,0.01778279410038923,-15.266623556353178
SparsePFT,0.056234132519034905,-153.22814229575133
PFTDPW,0.1,-0.09738706132812691
SparsePFT,0.01778279410038923,-18.461100494465715
SparsePFT,0.5623413251903491,-16.144635303046886
POMCPOW,0.01778279410038923,-18.461100494465715
PFTDPW,0.056234132519034905,-18.461100494465715
PFTDPW,0.17782794100389226,0.9501188828124985
POMCP,0.5623413251903491,2.0527567187499987
SparsePFT,0.056234132519034905,-133.7080156716974
POMCPOW,0.5623413251903491,-18.461100494465715
POMCPOW,0.5623413251903491,-18.461100494465715
POMCPOW,0.01,-18.461100494465715
POMCP,0.1,-18.461100494465715
POMCPOW,0.01778279410038923,-18.461100494465715
PFTDPW,0.1,-13.882795227626268
POMCP,0.31622776601683794,-18.461100494465715
SparsePFT,0.5623413251903491,-18.461100494465715
PFTDPW,0.01778279410038923,-18.461100494465715
POMCP,0.01,-18.461100494465715
POMCP,0.31622776601683794,-16.85978135830233
POMCPOW,0.03162277660168379,-3.7891973701208936
POMCPOW,1.0,-18.461100494465715
POMCP,0.31622776601683794,-9.783151211356543
PFTDPW,0.1,-9.245422327743729
SparsePFT,0.5623413251903491,-12.09439716602772
SparsePFT,0.5623413251903491,-11.67831280634497
POMCPOW,0.01,-6.1012630952074
POMCP,0.1,-18.461100494465715
SparsePFT,0.056234132519034905,-118.06500118545264
PFTDPW,0.31622776601683794,-15.017498480371765
PFTDPW,0.056234132519034905,-18.461100494465715
POMCPOW,0.5623413251903491,-15.941721371628304
POMCP,0.056234132519034905,-18.461100494465715
POMCP,0.1,-16.144635303046886
PFTDPW,0.31622776601683794,-18.461100494465715
PFTDPW,0.17782794100389226,-18.461100494465715
SparsePFT,0.056234132519034905,-175.6110049446572
SparsePFT,1.0,-18.461100494465715
POMCPOW,0.056234132519034905,-18.461100494465715
SparsePFT,0.03162277660168379,-18.461100494465715
SparsePFT,0.03162277660168379,-18.461100494465715
SparsePFT,0.056234132519034905,-183.26199265821785
SparsePFT,0.5623413251903491,-18.461100494465715
POMCP,1.0,-18.461100494465715
POMCP,0.1,-5.369750626534104
POMCPOW,0.056234132519034905,-15.017498480371765
POMCP,1.0,-18.461100494465715
SparsePFT,0.17782794100389226,-26.583600494465713
POMCPOW,1.0,-18.461100494465715
SparsePFT,0.5623413251903491,-13.221933770223014
POMCPOW,0.01778279410038923,-6.796199940447029
SparsePFT,0.1,-11.240329269836812
POMCPOW,1.0,-15.503292378535518
PFTDPW,0.31622776601683794,-7.456389943424676
PFTDPW,0.17782794100389226,-18.461100494465715
SparsePFT,0.01,-18.461100494465715
POMCPOW,0.056234132519034905,-4.599737501614848
POMCPOW,0.31622776601683794,-18.461100494465715
POMCP,0.01778279410038923,-11.67831280634497
SparsePFT,0.5623413251903491,-16.694506692949826
POMCPOW,0.03162277660168379,-18.461100494465715
SparsePFT,0.17782794100389226,-18.461100494465715
SparsePFT,0.17782794100389226,-18.461100494465715
POMCP,0.1,-18.461100494465715
POMCP,0.17782794100389226,-18.461100494465715
POMCP,0.17782794100389226,-18.461100494465715
POMCPOW,0.056234132519034905,-11.240329269836812
POMCPOW,0.31622776601683794,-7.456389943424676
PFTDPW,0.17782794100389226,-17.16595267586785
POMCPOW,0.01778279410038923,-18.461100494465715
SparsePFT,0.01778279410038923,-18.461100494465715
PFTDPW,0.03162277660168379,-14.188655466244956
POMCPOW,0.5623413251903491,-18.461100494465715
POMCP,0.1,-18.461100494465715
SparsePFT,0.5623413251903491,-7.456389943424676
POMCP,0.03162277660168379,-18.461100494465715
PFTDPW,0.17782794100389226,-18.461100494465715
