PFTDPW,POMCPOW,times
9.087574041798826,16.92099308861328,0.01
8.616017791798825,10.510749581642578,0.01
0.0607495816425776,-88.58617090273243,0.01
0.9343075347675777,-8.02526121523242,0.01
9.917454097267578,-0.727636471052736,0.01
7.742459838673826,17.34657260423828,0.01
18.41907260423828,16.78949932582226,0.01
17.34657260423828,7.419072604238278,0.01
-1.0925177082617212,-184.7113927082617,0.01
8.616017791798825,7.358374325822262,0.01
9.491874581642577,8.703488528947263,0.01
0.9343075347675777,16.31794307582226,0.01
8.338607291738278,7.358374325822262,0.01
9.199863528947265,-65.82181341720705,0.01
16.85019760423828,9.087574041798826,0.01
10.510749581642578,30.470318331642574,0.01
7.783953841447262,10.106449041798827,0.01
8.616017791798825,8.338607291738278,0.01
8.616017791798825,18.618039354298826,0.01
7.783953841447262,28.711453841447263,0.01
8.616017791798825,-177.02968245123049,0.01
7.783953841447262,18.15943227894726,0.01
17.794551041738277,10.93632909726758,0.01
17.711453841447263,7.783953841447262,0.01
9.98824958164258,9.98824958164258,0.01
0.48632909726757834,-149.08631723691406,0.01
8.231932278947262,-117.8930219222851,0.01
0.48632909726757834,-74.77367595820117,0.01
8.616017791798825,9.087574041798826,0.01
1.4058637847675786,24.602703345644525,0.01
9.917454097267578,25.166697348417962,0.01
9.491874581642577,11.384307534767578,0.01
9.087574041798826,8.338607291738278,0.01
1.90223878476758,15.548761298769524,0.01
-0.3435509582011729,-152.67569932460742,0.01
17.711453841447263,-48.757629609003885,0.01
16.92099308861328,-82.35400691138673,0.01
7.783953841447262,8.338607291738278,0.01
-0.3435509582011729,-146.58308334331832,0.01
-71.83978963710743,-144.38381723691407,0.01
19.066017791798824,19.94187458164258,0.01
0.0607495816425776,-89.28675041835744,0.01
18.15943227894726,8.83498229173828,0.01
-1.0925177082617212,-79.23025496523243,0.01
0.48632909726757834,26.767943075822256,0.01
8.231932278947262,18.095539354298825,0.01
18.095539354298825,0.9343075347675777,0.01
18.543517791798823,-89.64251770826174,0.01
16.92099308861328,10.413829097267579,0.01
17.711453841447263,0.9343075347675777,0.01
10.413829097267579,17.86907260423828,0.01
0.48632909726757834,-150.07241860034955,0.01
0.9343075347675777,9.020318331642576,0.01
11.384307534767578,15.100782861269526,0.01
17.34657260423828,18.543517791798823,0.01
9.491874581642577,-0.3435509582011729,0.01
-64.90704613013672,-55.26479360034959,0.01
17.711453841447263,17.599164354298825,0.01
-64.54216489292773,25.09217578591796,0.01
16.92099308861328,-58.19906321601365,0.01
2.424738784767579,19.066017791798824,0.01
8.616017791798825,26.671022591447258,0.01
0.48632909726757834,-75.68026147105273,0.01
8.616017791798825,16.92099308861328,0.01
10.413829097267579,27.020317548769526,0.01
0.48632909726757834,19.41937458164258,0.01
-85.4339822082012,9.020318331642576,0.01
0.0607495816425776,-137.96639077222457,0.01
-0.3435509582011729,-69.07464273163865,0.01
1.4058637847675786,-71.93263022105275,0.01
7.783953841447262,-44.16073772128904,0.01
-0.3435509582011729,2.9747387847675797,0.01
1.90223878476758,-71.05216970820118,0.01
-52.28519470904294,-89.91242595820118,0.01
8.338607291738278,-55.03631723691404,0.01
-81.72863645826172,24.89678909847851,0.01
-74.17957402773243,10.106449041798827,0.01
16.78949932582226,-173.36937541835738,0.01
19.066017791798824,17.215078841447262,0.01
-8.02526121523242,25.998761298769523,0.01
-0.727636471052736,19.895897847267573,0.01
8.231932278947262,-71.11354615855275,0.01
0.9343075347675777,-71.11354615855275,0.01
0.9343075347675777,26.47031754876953,0.01
9.087574041798826,16.85019760423828,0.01
-86.18294895826175,-72.28776807460743,0.01
9.98824958164258,-53.82275891284959,0.01
8.616017791798825,17.285874325822263,0.01
0.48632909726757834,9.491874581642577,0.01
17.34657260423828,-236.04685608472457,0.01
9.020318331642576,-82.56367090273244,0.01
6.993493088613278,18.15943227894726,0.01
-94.77763647105276,-170.8397896371074,0.01
8.616017791798825,-57.45082428355273,0.01
7.783953841447262,0.0607495816425776,0.01
0.48632909726757834,-90.42766010585744,0.01
9.199863528947265,-43.25483047466795,0.01
1.90223878476758,-57.06673877070117,0.01
9.020318331642576,-161.4086646371074,0.01
8.83498229173828,-8.02526121523242,0.01
7.419072604238278,24.531907861269524,0.05
18.543517791798823,15.100782861269526,0.05
0.48632909726757834,19.066017791798824,0.05
-1.0925177082617212,-76.83492115855275,0.05
0.0607495816425776,-0.3435509582011729,0.05
17.711453841447263,8.168039354298827,0.05
8.231932278947262,-0.727636471052736,0.05
10.106449041798827,-44.68323772128904,0.05
-0.3435509582011729,9.199863528947265,0.05
8.703488528947263,18.499839894142575,0.05
18.15943227894726,17.039192548769527,0.05
10.413829097267579,-63.77638391284959,0.05
0.48632909726757834,-74.02968166835745,0.05
-1.0925177082617212,-83.08635746402152,0.05
6.993493088613278,-54.507989880136705,0.05
10.510749581642578,17.711453841447263,0.05
9.199863528947265,27.300197604238278,0.05
17.34657260423828,-63.57423364292773,0.05
-82.45538621523242,-66.78458564570116,0.05
1.90223878476758,6.589192548769526,0.05
0.0607495816425776,9.087574041798826,0.05
10.106449041798827,-75.52264270826171,0.05
-8.02526121523242,-73.00123870123049,0.05
-8.02526121523242,-48.33205009337889,0.05
15.548761298769524,16.31794307582226,0.05
8.616017791798825,8.616017791798825,0.05
-78.21137996523242,19.470318331642574,0.05
8.231932278947262,-51.980862465468725,0.05
10.413829097267579,-90.16501770826173,0.05
19.066017791798824,7.419072604238278,0.05
-92.90538621523243,27.78949932582226,0.05
8.231932278947262,34.17224283279296,0.05
9.583949041798828,-70.72946064570118,0.05
0.0607495816425776,26.777697604238277,0.05
8.338607291738278,-79.23025496523243,0.05
0.0607495816425776,-61.05555151373047,0.05
-8.02526121523242,-71.47842739576173,0.05
1.4058637847675786,19.53757404179883,0.05
-0.3435509582011729,-80.25992595820118,0.05
-93.98925041835744,-75.15776147105274,0.05
17.711453841447263,-55.174932817576156,0.05
-85.02968166835745,-8.02526121523242,0.05
10.413829097267579,9.583949041798828,0.05
0.48632909726757834,-94.39355095820119,0.05
1.90223878476758,19.470318331642574,0.05
6.993493088613278,-205.47387977874993,0.05
-0.3435509582011729,9.583949041798828,0.05
1.4058637847675786,-75.67000527773243,0.05
-0.727636471052736,26.87461808861328,0.05
1.90223878476758,-67.02036377070117,0.05
9.199863528947265,-139.94276833042767,0.05
8.168039354298827,16.516692548769527,0.05
-0.3435509582011729,9.020318331642576,0.05
-67.90082428355274,9.98824958164258,0.05
9.722363528947263,15.953061838613277,0.05
0.0607495816425776,16.020317548769526,0.05
0.48632909726757834,17.794551041738277,0.05
9.020318331642576,9.583949041798828,0.05
8.231932278947262,18.618039354298826,0.05
10.413829097267579,-64.68026147105273,0.05
8.616017791798825,27.101084838673827,0.05
9.087574041798826,9.020318331642576,0.05
9.583949041798828,24.936208401113273,0.05
0.9343075347675777,27.300197604238278,0.05
7.783953841447262,-65.61787311597459,0.05
0.0607495816425776,-156.78413191138668,0.05
-0.727636471052736,9.583949041798828,0.05
8.83498229173828,-40.78881970904294,0.05
8.83498229173828,-77.88663191138671,0.05
8.83498229173828,17.86907260423828,0.05
1.90223878476758,11.48632909726758,0.05
10.106449041798827,-41.15348366913865,0.05
0.0607495816425776,25.34476753597851,0.05
9.583949041798828,8.616017791798825,0.05
7.783953841447262,9.491874581642577,0.05
17.711453841447263,16.31794307582226,0.05
7.867051041738277,19.53757404179883,0.05
7.867051041738277,16.424618088613276,0.05
10.413829097267579,9.98824958164258,0.05
-81.56354615855275,8.168039354298827,0.05
8.616017791798825,-82.21050067417775,0.05
9.087574041798826,7.419072604238278,0.05
-54.22665220843747,10.413829097267579,0.05
7.867051041738277,18.233953841447263,0.05
-63.59692620123047,9.917454097267578,0.05
1.90223878476758,6.954073785978512,0.05
8.703488528947263,-86.69162567417776,0.05
-1.0925177082617212,0.9343075347675777,0.05
19.94187458164258,17.711453841447263,0.05
