PFTDPW,POMCPOW,times
-10.196577254949988,-36.31139899553304,0.01
-28.095685959594157,-16.68881626579129,0.01
-8.280963339286497,-19.61977843235499,0.01
-14.893834500000004,-12.97918827091092,0.01
-6.156686695925923,-25.96817974636092,0.01
-8.292236510874725,-39.9416595097063,0.01
-17.440546848371238,-18.781520993873325,0.01
-5.873981899578973,-31.46764277716475,0.01
-18.731175672748055,-13.408468631638051,0.01
-27.18910918191974,-21.613523279096913,0.01
-2.3914845000000007,-27.31008470318684,0.01
-21.68780461656638,-14.904578049147833,0.01
-7.174453500000002,-29.115881003590427,0.01
-15.093927527309994,-28.42033780981323,0.01
-9.876181029597833,-25.131432605087745,0.01
-9.151314320454063,-20.935085529743077,0.01
-15.854213707731384,-29.982446763727765,0.01
-15.302115000000004,-11.885261143190652,0.01
-22.301131465682765,-35.015510006464396,0.01
-12.253909160473249,-26.344340357046402,0.01
-7.408129299452993,-26.801930783788503,0.01
-1.4121476824050008,-22.047383372040006,0.01
-4.915932914164501,-25.133786683829445,0.01
-9.36107224629999,-13.165454622748054,0.01
-15.053719067673978,-22.511060453590428,0.01
-4.800473176484997,-9.385510263904422,0.01
-11.227220701439256,-16.284969610090425,0.01
-7.920940160473246,-9.685504094513671,0.01
-8.70842767945499,-7.021406090649497,0.01
-23.204853492140927,-18.17177540239157,0.01
-26.746260555409652,-21.98423256439936,0.01
-21.37916668441455,-14.474627965682767,0.01
-19.602802385406058,-30.14844004636283,0.01
-20.267561950186504,-30.699678855754424,0.01
-22.27326819794349,-16.29253938407655,0.01
-9.296994044614504,-31.136429066375925,0.01
-5.965134792493503,-16.085711168304993,0.01
-32.151530597828234,-12.073137914164501,0.01
-1.1438396227480505,-11.530102483245749,0.01
-20.457543319173,-25.01873589686092,0.01
-17.380176601500004,-21.986083752280923,0.01
-11.112432914164502,-10.306314433474244,0.01
-16.183786658372544,-7.885003907984328,0.01
-17.977580396255924,-24.7822824769995,0.01
-18.56333853531983,-27.27855327683749,0.01
-18.729329516590873,-35.85773515767181,0.01
-27.16234743496949,-24.09222154983192,0.01
-29.46383604317158,-52.028204272914735,0.01
-11.338354076333333,-23.422658941350004,0.01
-25.230325720246405,-26.76851116188449,0.01
-7.932367725906576,-10.448013074875924,0.01
-4.908624529454989,-24.76604403045,0.01
-10.454953500000002,-18.82634548360632,0.01
-10.527602305153053,-13.735487686918328,0.01
-16.261948835136383,-18.19936881639891,0.01
-7.010105438458243,-11.82096152998333,0.01
-10.895842530450004,-18.317924131837497,0.01
-5.343934500000001,-21.0322314606263,0.01
-15.367644300514504,-16.677227888510753,0.01
-13.446332965682766,-15.441846565433334,0.01
-23.904989400733047,-12.72116340210221,0.01
-17.694199102842823,-18.0757815141713,0.01
-26.485133171915837,-17.65239495348263,0.01
-35.89996018095001,-7.212257480689245,0.01
-19.468075621484996,-14.554507653815921,0.01
-18.778369212757248,-32.28018321444351,0.01
-4.995862776830922,-18.687396253451,0.01
-14.43986932269804,-30.224097260113542,0.01
-16.15587599744349,-14.098707572069236,0.01
-27.570619788227482,-21.397387606474492,0.01
-21.785909838482738,-19.855606584040427,0.01
-7.868382914164502,-23.675096067362556,0.01
-26.70160150566451,-14.964622414164502,0.01
-17.076556077493507,-15.341759727094622,0.01
-9.411868906051497,-28.234844152355148,0.01
-28.793143412783913,-10.686453955449988,0.01
-22.03427249191515,-15.984090592830002,0.01
-28.022968266903067,-18.011135516741557,0.01
-13.156729505653054,-19.386869219039216,0.01
-36.46878828831592,-12.544632440136382,0.01
-8.821715481584548,-25.54084358498333,0.01
-18.376515000000005,-10.56449584080255,0.01
-6.462291710473247,-9.283405662855003,0.01
-35.65966652998333,-40.24056798045,0.01
-5.508314745456575,-34.26543449975975,0.01
-1.8633147454565742,-15.65981932091092,0.01
-34.229959777169995,-25.24807417940925,0.01
-5.371268059336498,-13.215053948315923,0.01
-11.6941212237,-15.962401697270826,0.01
-23.736059102540928,-12.94873839058424,0.01
-19.65631233424087,-26.362564872861572,0.01
-18.79110777683092,-16.616297299233047,0.01
-18.991047578976836,-12.139940567980421,0.01
-16.858769727043715,-19.316662297069502,0.01
-19.84335407633333,-18.913856197842822,0.01
-9.207158941350002,-41.22047124058305,0.01
-5.541018026333331,-20.47805680314804,0.01
-27.122184751500008,-19.227505736071038,0.01
-12.552274477415839,-23.339572297069505,0.01
-36.94414772827777,-19.03137528749275,0.01
-16.982306448746762,-27.89341039631183,0.01
-26.535418742149503,-8.089130953315918,0.01
-13.114265128843506,-14.857534096569504,0.01
-7.275343584983331,-30.95133296568276,0.01
-4.050463197442264,-33.54175080759587,0.01
-17.820842736534534,-36.61333874487375,0.01
-14.298445467690293,-12.02091777091092,0.01
-27.660464975600004,-13.193789612408075,0.01
-31.59664840140307,-13.393741325375926,0.01
-4.522922483777764,-36.225740756341764,0.01
-27.155241917673976,-20.50622266566876,0.01
-18.298276583084554,-15.414474290548666,0.01
-7.017722248972878,-22.475623137472745,0.01
-23.235162691472546,-5.324852911814252,0.01
-12.818293122748052,-22.6649471813342,0.01
-23.337612152823255,-20.612408240456578,0.01
-15.069052980450001,-29.988894163786483,0.01
-12.541814889286497,-15.377813339340001,0.01
-21.391517935673992,-23.68006829509774,0.01
-13.96825206208065,-7.835848671445424,0.01
-15.475164199949987,-4.099723303889998,0.01
-5.443120858889998,-7.139130953315918,0.01
-8.857350000000002,-27.408052772748054,0.01
-18.160423952835,-19.79705578787825,0.01
-11.384630814887997,-20.06729641448955,0.01
-4.854648008590423,-9.769610876724828,0.01
-9.732339509762761,-14.93319005014423,0.01
-18.841753423466066,-16.090539750153052,0.01
-6.154791999147831,-25.52561652998333,0.01
-4.739308836919423,-32.730895410626296,0.01
-5.935070166182765,-5.785286644647831,0.01
-17.266495989040422,-18.313201037419425,0.01
-22.161695469744153,-30.553662891288752,0.01
-22.621351152688252,-12.958892067748053,0.01
-8.535324122748051,-30.14726826201965,0.01
-22.80294761237473,-18.133643049147835,0.01
-18.25084469092325,-19.734395538911922,0.01
-32.10781013498333,-17.7481486194785,0.01
-17.714709513610643,-12.856707348654625,0.01
-20.357552326932726,-12.160650795456574,0.01
-9.976510094425922,-26.22791615273138,0.01
-9.672897663989549,-28.536394781958247,0.01
-12.773184435000005,-21.43333979222655,0.01
-6.457008150000003,-35.479150660072435,0.01
-18.831557158115007,-13.90996996614,0.01
-25.87537057945499,-18.25133716406367,0.01
-17.695193273001003,-25.511714433527743,0.01
-9.464876256514504,-11.251363304949987,0.01
-15.268010094425923,-12.691983964309744,0.01
-4.527854831459476,-18.39714601963775,0.01
-11.196007776830925,-23.2931838392865,0.01
-12.18787414173332,-12.789614886958246,0.01
-9.532775858836498,-19.738514834322086,0.01
-25.082978847375813,-16.86702960700283,0.01
-8.89225440296675,-17.383206436487757,0.01
-23.94208750990499,-32.04455255878917,0.01
-30.420714521123994,-33.06934415785501,0.01
-4.096289622748051,-25.73758177452375,0.01
-7.600349124875923,-18.46984486012108,0.01
-15.437275872569995,-6.52255407565732,0.01
-2.338657776830922,-19.824717180399986,0.01
-4.030973176484997,-27.316038352622748,0.01
-18.130649777985,-9.681901377698038,0.01
-10.438779097215004,-20.05583279114258,0.01
-28.813460656934993,-20.12462725200889,0.01
-13.714530283277766,-16.52966938230417,0.01
-16.79214984119564,-18.887043368019825,0.01
-18.559708481853068,-27.474903382905005,0.01
-24.440446612285413,-13.958714879909254,0.01
-28.333687965362312,-22.444097492904735,0.01
-8.87934707666999,-21.926952667834996,0.01
-16.517134277984997,-24.8978364141645,0.01
-18.450721918978502,-27.583198826830923,0.01
-5.987102445000001,-25.94705519934666,0.01
-7.916099334147832,-8.76218289574905,0.01
-0.6754258588364964,-14.263201037419424,0.01
-28.71019570050001,-24.12597303028192,0.01
-20.177934529454994,-23.012671797208583,0.01
-18.548837388819827,-38.34025538002898,0.01
-14.7709329141645,-10.697126224405404,0.01
-34.22155454079615,-12.688930083354736,0.01
-15.472457676484998,-36.68329651925418,0.01
-27.545676601500006,-17.285202083712424,0.01
-27.49368768198999,-23.532950379735656,0.01
-43.75038675842923,-12.09729758280417,0.01
-10.782227184600002,-19.011902715846382,0.01
-28.314397206278766,-11.279926104224256,0.01
-16.60960160882474,-22.111489876610246,0.01
-22.718985511485,-16.96974312100813,0.01
-3.527223929479481,-18.735001569875923,0.01
-28.0764370412415,-28.454790229696325,0.01
-10.67535908498333,-23.726727362152417,0.01
-22.03220148141974,-18.62323748837825,0.01
-3.7029231764849966,-23.48346858540924,0.01
-20.5937758588365,-12.992576778819828,0.01
0.0,-25.745437558466335,0.01
-19.907494584674254,-16.791551791428237,0.01
-13.102583686313327,-40.911602792435005,0.01
-10.374527065433332,-26.743814159098058,0.01
-38.11736375429308,-16.460997955173642,0.01
-10.267739191640924,-28.36903908950392,0.01
-6.202336050000001,-21.547101109901746,0.01
-14.645563074875923,-11.104687238745749,0.01
-12.825425858836496,-15.738178176484999,0.01
-16.63383694755974,-17.434686192109986,0.01
-27.79797147972915,-20.802435599154624,0.01
-8.056305085676886,-26.357198057748057,0.01
-18.445517032905006,-11.533858517908245,0.01
-10.561874615935412,-19.12121816891324,0.01
-7.2099006101030385,-22.08678926632949,0.01
-20.083624329216377,-26.208781134265916,0.01
-4.6834825765094905,-19.037446315525422,0.01
-27.72729978851955,-23.817855795456577,0.01
-11.81251996614,-16.39005009194415,0.01
-17.677765251122743,-32.65307205203564,0.01
-14.65475833145948,-37.642823176485,0.01
-16.165650795456575,-38.057842974747835,0.01
-19.986363085607543,-26.920745375998663,0.01
-11.932152480450005,-24.99189519201397,0.01
-15.431444236369725,-9.878877807174828,0.01
-5.388392200500001,-17.537274610090428,0.01
-3.1555398829050016,-27.28715524994999,0.01
-10.680608925450004,-36.181912349164506,0.01
-17.821984500000003,-23.166271010874727,0.01
-0.6754258588364964,-32.241513195650725,0.01
-22.71339908577165,-15.08612969994999,0.01
-6.069052980450001,-10.48713076452606,0.01
-10.980649777984999,-18.025231641771803,0.01
-29.60310810415325,-21.210725310241553,0.01
-14.721309084983332,-19.02630362290283,0.01
-22.235674700649156,-11.361629734818901,0.01
-1.1438396227480505,-31.199018643008078,0.01
-16.351668640673992,-13.588375932905002,0.01
-21.007350000000002,-34.69727769464784,0.01
-10.912339449355406,-22.145375856515837,0.01
-20.535761386350003,-20.289827317388326,0.01
-21.10544279234917,-11.375582934040425,0.01
-5.807620858889997,-19.546513836919424,0.01
-3.6635672118599887,-11.465045453590424,0.01
-1.8943127992330466,-17.499642692715007,0.01
-25.448167707929233,-13.138710490673992,0.01
-16.344604713369744,-11.996002600649152,0.01
-8.862732358404735,-21.593346895802547,0.01
-22.995998564098052,-28.29394399539914,0.01
-4.265377953227481,-23.708650475923253,0.01
-18.387047574875922,-29.826871432052325,0.01
-11.539388853340414,-13.512222536912551,0.01
-12.738860950780648,-12.61113012482333,0.01
-5.333859084983329,-23.010527808776924,0.01
-4.571510094425921,-29.066463339286496,0.01
-25.99653718631333,-23.5322752754363,0.01
-21.279838890309737,-12.235459071099498,0.01
-18.626636839114425,-23.530082934040426,0.01
-22.579067107098325,-15.989131646714744,0.01
-8.86982585889,-16.098426960899218,0.01
-21.589034903451005,-25.770250360423237,0.01
-10.297058105473248,-23.298592388819827,0.01
-21.563178954207526,-30.074810274112252,0.01
-33.1867330226697,-13.447536354592735,0.01
-23.386972310037734,-19.283327141713418,0.01
-5.230176601500002,-24.088266733418326,0.01
-6.248963343683461,-17.13971007601047,0.01
-21.511316552835,-9.77170780389,0.01
-24.95585864092325,-17.313422443590426,0.01
-30.563422335000006,-8.739381496640664,0.01
-11.574190617182767,-18.567877599472883,0.01
-10.115979435000003,-29.348840396862833,0.01
-18.393763500000006,-32.558308322155625,0.01
-12.652124832405006,-17.653824983712422,0.01
-32.214534529454994,-30.490401324599418,0.01
-19.30677181879632,-13.159131214940306,0.01
-16.889308836919422,-27.42850509729999,0.01
-7.382630858836499,-15.293113101934999,0.01
-11.10876952945499,-19.20254540486324,0.01
-26.936658951695858,-34.00949310406368,0.01
-14.087102445000001,-27.298592388819827,0.01
-9.86185997141092,-15.155474566567879,0.01
-14.791456042731383,-15.41554742663805,0.01
-15.496635157303507,-20.488611276830923,0.01
-12.907350000000003,-27.330396873725473,0.01
-21.855452445000005,-38.66384779476548,0.01
-21.840470302164988,-11.411907809489549,0.01
-18.3542832424935,-25.584965443891043,0.01
-11.484985894614502,-24.788701813654175,0.01
-11.253647682405003,-14.799269010985652,0.01
-14.581264206644228,-11.99318419964783,0.01
-25.30881526968216,-24.507010537458246,0.01
-13.645901197215004,-22.166925231698077,0.01
-4.050000000000001,-16.954372181884164,0.01
-3.838840157904732,-18.829140234835165,0.01
-26.160932810473252,-21.842647682404998,0.01
-10.396934193279726,-29.173381429239168,0.01
-17.145,-31.496555566367544,0.05
-29.183251226915836,-19.687230703415473,0.05
-28.23154462274805,-11.592638225136383,0.05
-7.552009736130565,-21.43524491658455,0.05
-25.766376700500004,-23.42172680512108,0.05
-11.3560347842865,-24.481348256478146,0.05
-3.4076781764849966,-14.20700748073238,0.05
-23.810317202625157,-33.81780630805815,0.05
-24.30089870768825,-44.00781039457755,0.05
-4.571510094425921,-25.495111103523975,0.05
-12.15,-24.09821852442849,0.05
-16.695873594425926,-19.342678176485,0.05
-10.46872729686974,-8.341886794925923,0.05
-27.050282556977763,-7.714769560103038,0.05
-2.6572050000000007,-24.167470802675258,0.05
-22.01020615268825,-15.838354076333331,0.05
-16.60090237462777,-23.392624241840082,0.05
-4.403755579454989,-22.35471322993598,0.05
-3.5300034597627588,-31.6728531687,0.05
-13.086259557929228,-28.401856315525425,0.05
-28.19398039822748,-23.271707089786503,0.05
-12.833813099277723,-23.16492495490499,0.05
-14.64637794858615,-27.087390329497,0.05
-20.817248582919742,-22.649606552036552,0.05
-13.977810315450006,-9.324029576934985,0.05
-16.096477601105335,-10.883406347876921,0.05
-7.68444167891282,-18.941155425450003,0.05
-21.94587929561242,-18.898843586360922,0.05
-19.2322402491645,-19.39421744308055,0.05
-5.780211908836498,-19.874513597017877,0.05
-23.643894224627765,-19.466314369172995,0.05
-33.47552991998334,-17.92132643182665,0.05
-3.76966977700949,-14.195388741173993,0.05
-8.404871606959492,-33.04058466936324,0.05
-20.121615000000002,-19.48175168818138,0.05
-8.64019862666999,-18.375391064164507,0.05
-30.961944991350002,-14.947744721830924,0.05
-17.448187618277768,-9.984353849233049,0.05
-14.224761623362559,-21.853658456464395,0.05
-20.455146957748052,-26.439831171895886,0.05
-4.096289622748051,-10.499791235821494,0.05
-9.886805660473247,-9.789112539425924,0.05
-10.345131407670074,-44.86131131491582,0.05
-9.715007200500004,-11.72142009415897,0.05
-18.16095566047325,-25.59595610064915,0.05
-9.339426248425326,-14.15392695823138,0.05
-7.849280944753642,-15.155653398262421,0.05
-10.914747659621076,-14.607141999147833,0.05
-4.32176924662896,-24.906208039896125,0.05
-4.438679699949987,-38.92849090893509,0.05
-2.6875756214849966,-21.201235974216722,0.05
-3.812798742493502,-29.586172302114175,0.05
-4.9765100944259215,-16.480921269462797,0.05
-7.8527667188887555,-10.601584505653053,0.05
-2.5985086409232463,-13.51228451240948,0.05
-20.30248893371242,-15.040014066524746,0.05
-24.54651867613775,-24.07061017274805,0.05
-9.242826203244153,-29.256371053640663,0.05
-3.3492501274050017,-10.430794750153053,0.05
-1.2709329141645007,-32.85863035579308,0.05
-0.750473176484996,-21.864708773001002,0.05
-5.376046226915838,-18.39578427440216,0.05
-9.104381491500003,-19.183528179497,0.05
-19.877179311694487,-18.913945989040425,0.05
-15.278235283277766,-10.967528120759253,0.05
-44.523928248375825,-30.143376346885415,0.05
-22.021195134983333,-6.2112731198877364,0.05
-6.958578470804991,-12.477381645075077,0.05
-23.64469134042104,-31.665164844774736,0.05
-9.730440805153053,-17.64644119629999,0.05
-20.416164886350007,-28.822010277519503,0.05
-23.098292965682766,-27.408787921941567,0.05
-28.474810028634735,-23.358590144421647,0.05
-11.644662273082643,-23.55857292658455,0.05
0.0,-7.819651029983332,0.05
-22.049558047215005,-26.542502518400074,0.05
-17.5325848001865,-41.843233061709086,0.05
-6.457008150000003,-21.448867463060754,0.05
-6.978047736534535,-31.478726674404065,0.05
-35.38776101969983,-16.256991702034565,0.05
-3.4384252589144904,-20.291750453590424,0.05
-26.54457230152192,-14.578422757491126,0.05
-2.3914845000000007,-29.61807970790473,0.05
-11.065973330492765,-15.249584083531397,0.05
-27.536192415930806,-25.78957921902215,0.05
-34.737854528645336,-16.411532766398906,0.05
-32.82309340787083,-24.888669062835,0.05
-5.811307335000002,-21.2891409429935,0.05
-22.60472299616092,-18.621642276830926,0.05
-16.383067871804993,-4.395890054183033,0.05
-18.924505425450004,-24.980524863810732,0.05
-9.295183926337483,-22.304078134843504,0.05
-10.693451197215005,-16.551144823001,0.05
-5.619052980450002,-18.346869761803248,0.05
0.0,-20.501742023501002,0.05
-17.436491256514508,-6.766191917673972,0.05
-11.632030302619699,-37.126673854793076,0.05
-12.700960267388332,-24.91322509881592,0.05
-17.255872671095915,-28.768324420805836,0.05
-8.857350000000002,-16.825282921902755,0.05
-7.127173058586147,-20.33260340585437,0.05
-7.921185785483331,-9.717602445,0.05
-18.730176601500002,-21.5358076335578,0.05
-3.8957282505000013,-18.163359109336504,0.05
-5.166661164664502,-17.858391970219653,0.05
-9.066458836934238,-14.851784887249051,0.05
-0.8338590849833288,-12.339985894614502,0.05
-36.31797219942165,-11.873866164664504,0.05
-9.309541050000002,-16.751757276830926,0.05
-8.69290402945499,-21.765255316328656,0.05
-9.841500000000002,-5.9386451349833305,0.05
-24.981493735195652,-25.095319051337828,0.05
-20.401619648715005,-25.226596138680655,0.05
-23.343276676485,-18.378032934040426,0.05
-4.259140953262418,-24.846338558115008,0.05
-19.942846481366484,-15.003194824313232,0.05
0.0,-13.580023302638326,0.05
-4.97872757650949,-11.333879887418329,0.05
-18.0742522737,-4.426472797069502,0.05
-15.238225020311319,-21.015318512670074,0.05
-20.312777046330005,-15.516989695637754,0.05
-14.087102445000001,-15.629596267148074,0.05
-17.44663594558424,-21.833773251605336,0.05
-5.829928836958242,-14.243487480450005,0.05
-13.132443008590425,-14.130491579411919,0.05
-7.457798742493503,-31.147417594513673,0.05
-3.7213890304500015,-22.744736632198332,0.05
-15.102450000000001,-9.755713640923247,0.05
-1.7433922005000007,-23.92086256231425,0.05
-6.517868867426919,-14.697266118159826,0.05
-16.525311915459156,-18.161531549831928,0.05
-30.240083969048044,-18.693465829587733,0.05
-16.32029214129999,-29.787345826524493,0.05
-5.556190942993503,-6.475771037458243,0.05
-24.739891080667423,-42.59820918262148,0.05
