particles, reward, stderr
1.0	-12.307890667048369	0.2113911434818565
2.0	-11.6989643672586	0.26224493488595035
3.0	-10.801269376568259	0.2657448403653677
4.0	-10.64036891025028	0.2551757729872208
5.0	-10.385778424422606	0.25291435348291624
7.0	-10.08216172299207	0.26326839600992163
10.0	-9.722937620006341	0.31358591127156754
14.0	-9.671304188984546	0.2880757409486883
19.0	-9.84996152794057	0.2727337576993577
26.0	-9.460972807451478	0.2894422941650279
37.0	-9.439814585255345	0.3066713362322022
51.0	-9.285247218472003	0.3086714410905442
70.0	-9.364642176101446	0.3033975401917859
97.0	-9.574037820272892	0.27968215267982255
135.0	-8.778593576369694	0.3339496101025808
187.0	-9.217738272455206	0.31746759129472074
260.0	-8.331006230538769	0.34991497571636343
361.0	-9.544057053095173	0.3038170271148597
500.0	-8.889478510157018	0.31294643370477376
