sol,t,r
SparsePFT,0.010000000000000002,-24.881589415593282
PFTDPW,0.05623413251903491,-119.28953649355978
PFTDPW,0.31622776601683794,33.52099749386355
PFTDPW,0.1,47.0110244794531
SparsePFT,1.0,30.17444022630125
PFTDPW,1.0,15.038682920652692
SparsePFT,0.31622776601683794,3.3355994617036195
PFTDPW,1.0,7.112264919107881
SparsePFT,1.0,-2.51273271361309
SparsePFT,0.31622776601683794,21.14625830047889
PFTDPW,1.0,13.28674877462006
SparsePFT,1.0,0.8073353070651699
PFTDPW,0.31622776601683794,-18.471252312258798
PFTDPW,0.010000000000000002,-19.881589415593282
PFTDPW,1.0,32.815200238211844
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.5623413251903491,-1.4085772521996347
SparsePFT,1.0,8.539226230639873
PFTDPW,0.01778279410038923,-19.881589415593282
SparsePFT,0.05623413251903491,-119.28953649355978
PFTDPW,0.5623413251903491,-22.583389853906468
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.1,58.80047553124997
PFTDPW,0.31622776601683794,72.85371249999999
PFTDPW,1.0,44.8432105195164
SparsePFT,0.1778279410038923,23.432095441212905
SparsePFT,0.010000000000000002,-19.881589415593282
SparsePFT,0.1778279410038923,73.59812499999998
PFTDPW,1.0,44.8432105195164
SparsePFT,0.05623413251903491,-119.28953649355978
PFTDPW,0.1,27.594880827466024
PFTDPW,0.31622776601683794,51.7610244794531
SparsePFT,1.0,77.74074999999999
SparsePFT,0.01778279410038923,-19.881589415593282
SparsePFT,1.0,72.85371249999999
SparsePFT,0.31622776601683794,-22.374952716933848
SparsePFT,0.05623413251903491,-119.28953649355978
SparsePFT,0.1,56.63332959765623
SparsePFT,0.5623413251903491,-10.069603448705513
SparsePFT,0.31622776601683794,12.595949127002836
PFTDPW,0.010000000000000002,-19.881589415593282
PFTDPW,0.5623413251903491,-21.063311145343786
SparsePFT,0.31622776601683794,32.82551235935847
PFTDPW,0.31622776601683794,35.59494761917036
SparsePFT,0.1,-4.169113810706573
PFTDPW,1.0,2.0831092282691124
PFTDPW,0.1778279410038923,3.8676477564180693
SparsePFT,0.03162277660168379,-19.881589415593282
PFTDPW,0.03162277660168379,-19.881589415593282
PFTDPW,0.5623413251903491,-8.628259859486045
PFTDPW,0.01778279410038923,-19.881589415593282
SparsePFT,0.03162277660168379,-19.881589415593282
PFTDPW,0.5623413251903491,32.89314718085718
PFTDPW,0.01778279410038923,-19.881589415593282
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.1778279410038923,44.7001206378613
SparsePFT,0.1,56.11876527421873
PFTDPW,0.5623413251903491,12.044998224460798
PFTDPW,0.5623413251903491,-20.329788482142554
PFTDPW,0.1,47.561557708605434
SparsePFT,0.31622776601683794,14.90788879097789
PFTDPW,0.5623413251903491,44.8432105195164
PFTDPW,1.0,-6.886398490203344
SparsePFT,0.1778279410038923,11.941511915737301
SparsePFT,0.010000000000000002,-19.881589415593282
SparsePFT,0.1778279410038923,7.418342610676962
SparsePFT,0.1778279410038923,36.77063989651452
SparsePFT,0.1778279410038923,31.950292368050363
SparsePFT,0.03162277660168379,-19.881589415593282
PFTDPW,0.05623413251903491,-119.28953649355978
PFTDPW,0.01778279410038923,-19.881589415593282
PFTDPW,0.1778279410038923,21.799587178636216
SparsePFT,0.010000000000000002,0.0
SparsePFT,0.5623413251903491,82.88499999999998
PFTDPW,0.05623413251903491,-119.28953649355978
SparsePFT,0.1,25.826524799898664
PFTDPW,0.03162277660168379,-19.881589415593282
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.5623413251903491,72.85371249999999
PFTDPW,0.5623413251903491,13.335874789212118
SparsePFT,0.03162277660168379,-19.881589415593282
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.01778279410038923,-19.881589415593282
PFTDPW,0.03162277660168379,-19.881589415593282
SparsePFT,0.5623413251903491,7.934265505406902
PFTDPW,0.010000000000000002,-19.881589415593282
PFTDPW,0.1,28.08919074904861
SparsePFT,0.01778279410038923,-19.881589415593282
SparsePFT,0.01778279410038923,-19.881589415593282
SparsePFT,0.03162277660168379,-19.881589415593282
SparsePFT,0.31622776601683794,23.73882512240373
SparsePFT,1.0,15.851164755431277
SparsePFT,0.05623413251903491,-119.28953649355978
SparsePFT,0.1778279410038923,37.45357711307109
PFTDPW,0.010000000000000002,-19.881589415593282
SparsePFT,0.31622776601683794,59.727944281249975
PFTDPW,0.1,38.357839342855755
SparsePFT,0.5623413251903491,35.03034486772739
SparsePFT,0.1,40.10476402455211
PFTDPW,1.0,44.8432105195164
SparsePFT,0.1,68.56683749999999
SparsePFT,0.1778279410038923,14.433279439025025
SparsePFT,0.5623413251903491,64.34212218749998
PFTDPW,0.010000000000000002,-19.881589415593282
PFTDPW,0.31622776601683794,20.451600272627502
PFTDPW,0.05623413251903491,-119.28953649355978
PFTDPW,0.03162277660168379,-19.881589415593282
SparsePFT,0.010000000000000002,-19.881589415593282
PFTDPW,0.5623413251903491,-16.912273596901116
PFTDPW,0.05623413251903491,-119.28953649355978
PFTDPW,0.1,68.1037125
PFTDPW,0.31622776601683794,-5.006854210334021
PFTDPW,1.0,20.867395154573774
SparsePFT,0.03162277660168379,-19.881589415593282
PFTDPW,0.01778279410038923,-19.881589415593282
PFTDPW,0.1,-17.503765430930688
SparsePFT,0.05623413251903491,74.0375
SparsePFT,1.0,18.018310689025025
SparsePFT,1.0,45.26232637698327
SparsePFT,0.5623413251903491,68.78118124999999
PFTDPW,0.01778279410038923,-19.881589415593282
PFTDPW,0.1,77.88499999999998
PFTDPW,0.1,63.924151874999986
SparsePFT,0.5623413251903491,2.2976060729027097
PFTDPW,0.5623413251903491,8.778410874506758
PFTDPW,0.1,29.30829090997272
PFTDPW,0.05623413251903491,-119.28953649355978
SparsePFT,0.010000000000000002,-19.881589415593282
SparsePFT,1.0,77.74074999999999
