sol,t,r
AdaOPS,0.31622776601683794,-27.948691572038598
AdaOPS,0.01,38.10936351307183
AdaOPS,0.01778279410038923,-22.18102182422927
POMCPOW,0.01,-20.789772104693906
POMCPOW,0.17782794100389226,2.0152386320691456
POMCPOW,0.5623413251903491,77.74074999999999
AdaOPS,0.1,-7.578148027173594
AdaOPS,0.056234132519034905,7.112264919107881
AdaOPS,0.5623413251903491,-19.881589415593282
AdaOPS,1.0,-15.722248129932748
AdaOPS,0.1,-28.389502341929756
AdaOPS,0.01778279410038923,-17.36606223843633
POMCPOW,0.5623413251903491,2.218865194569144
AdaOPS,0.5623413251903491,-4.478864193245146
POMCPOW,0.1,72.85371249999999
POMCPOW,0.03162277660168379,44.76432459270641
AdaOPS,0.03162277660168379,-22.583389853906468
AdaOPS,0.5623413251903491,-27.514282350621656
AdaOPS,0.01778279410038923,-25.042046027774347
POMCPOW,0.01,-15.022465667870605
POMCPOW,0.5623413251903491,-0.39305237196032294
AdaOPS,0.056234132519034905,-23.08595790059853
POMCPOW,0.01,-17.25209165629889
POMCPOW,0.1,22.887898653845575
POMCPOW,1.0,23.428560051007704
AdaOPS,0.5623413251903491,24.372397025430494
POMCPOW,0.01778279410038923,-18.182432951609563
POMCPOW,0.5623413251903491,-6.020545920720846
AdaOPS,0.01778279410038923,13.832105652150037
AdaOPS,0.01,-25.848704912450682
AdaOPS,0.01,13.378388389457754
AdaOPS,0.1,15.180015995562263
POMCPOW,0.01,11.620222882508205
POMCPOW,0.31622776601683794,28.694657925876346
AdaOPS,0.03162277660168379,-21.591025334610496
POMCPOW,0.31622776601683794,52.42444491074216
AdaOPS,1.0,-6.778026771799352
POMCPOW,1.0,-6.976431931349179
AdaOPS,0.5623413251903491,10.08562699726394
POMCPOW,0.01,20.753746603529255
AdaOPS,0.01,-23.911854771595998
AdaOPS,0.5623413251903491,-21.070723841869942
AdaOPS,0.01,27.543137002398524
AdaOPS,0.03162277660168379,-22.725589876975583
POMCPOW,0.5623413251903491,22.887898653845575
POMCPOW,0.1,24.858733565037845
AdaOPS,0.1,6.958514585506361
POMCPOW,0.01778279410038923,-6.178443927443141
AdaOPS,0.5623413251903491,-14.34401198560112
AdaOPS,0.03162277660168379,22.82025206826777
AdaOPS,0.056234132519034905,36.2243058320164
POMCPOW,0.17782794100389226,34.74746457714305
AdaOPS,0.17782794100389226,38.52099749386355
AdaOPS,0.1,-23.557048868718283
POMCPOW,0.1,-21.60119509380698
POMCPOW,0.01778279410038923,-10.592726622132666
AdaOPS,0.5623413251903491,-20.353930636281973
POMCPOW,0.1,17.163334409233936
AdaOPS,0.056234132519034905,72.85371249999999
AdaOPS,0.31622776601683794,58.80047553124997
AdaOPS,0.5623413251903491,-14.768932918275924
POMCPOW,0.1,-34.8236346351667
POMCPOW,0.03162277660168379,-17.514541279827604
AdaOPS,0.01778279410038923,6.825366133368632
POMCPOW,0.31622776601683794,35.40756307475864
POMCPOW,0.31622776601683794,68.98480781249998
POMCPOW,0.056234132519034905,-32.553089388351054
POMCPOW,0.31622776601683794,20.12150409708037
AdaOPS,0.1,21.225881076982326
POMCPOW,0.056234132519034905,-20.00514555799695
POMCPOW,0.056234132519034905,-5.735593826449378
AdaOPS,0.01,18.824025396845084
POMCPOW,0.31622776601683794,18.512500689101344
POMCPOW,0.31622776601683794,24.44363377884298
POMCPOW,0.01778279410038923,-14.532148729831498
POMCPOW,0.01,1.4095536774890824
AdaOPS,0.5623413251903491,8.539226230639873
AdaOPS,0.056234132519034905,-25.100420960781307
POMCPOW,0.03162277660168379,35.03034486772739
POMCPOW,0.31622776601683794,-16.4174584040391
POMCPOW,0.01778279410038923,25.099007798588666
AdaOPS,0.31622776601683794,41.60104999354058
AdaOPS,0.17782794100389226,-24.199625095700306
AdaOPS,0.01778279410038923,29.6639531895888
AdaOPS,0.03162277660168379,-27.01703588953208
AdaOPS,0.1,68.21102687499999
POMCPOW,0.01,33.088937902094
POMCPOW,1.0,9.614071961833627
AdaOPS,0.1,-23.324616148943203
POMCPOW,0.056234132519034905,12.870763859237432
POMCPOW,0.01,-14.155494265586837
AdaOPS,0.17782794100389226,-25.012886772314623
AdaOPS,0.01,14.399578908976348
POMCPOW,0.17782794100389226,14.169649713042041
AdaOPS,0.31622776601683794,-23.185261480213086
POMCPOW,0.31622776601683794,-4.9957828636700015
POMCPOW,0.1,31.522416369170365
POMCPOW,1.0,6.841128055338949
AdaOPS,0.1,-0.33864670547304954
AdaOPS,0.01778279410038923,-5.140669070353933
AdaOPS,1.0,-21.91109806402796
AdaOPS,0.31622776601683794,3.081871223885692
AdaOPS,1.0,-23.700020280703086
AdaOPS,0.1,-21.38915649095085
POMCPOW,0.03162277660168379,38.226003767847544
AdaOPS,0.17782794100389226,13.469101888628124
AdaOPS,0.03162277660168379,-2.9125110384350243
POMCPOW,0.5623413251903491,33.088937902094
POMCPOW,0.31622776601683794,68.56683749999999
POMCPOW,0.17782794100389226,68.78118124999999
AdaOPS,0.1,13.863894120404236
POMCPOW,0.5623413251903491,-5.530741200178255
AdaOPS,1.0,77.74074999999999
POMCPOW,1.0,35.42850493232092
POMCPOW,0.17782794100389226,51.22904706718748
AdaOPS,0.17782794100389226,58.924151874999986
POMCPOW,0.5623413251903491,-12.501414824862342
AdaOPS,0.056234132519034905,40.293676620050164
POMCPOW,0.03162277660168379,-6.731446524770952
AdaOPS,0.5623413251903491,-19.881589415593282
AdaOPS,1.0,12.693857671976541
POMCPOW,0.17782794100389226,52.046234024218734
POMCPOW,0.01,-4.086927701036068
AdaOPS,0.31622776601683794,94.0
AdaOPS,0.5623413251903491,35.59494761917036
POMCPOW,0.1,68.78118124999999
POMCPOW,0.17782794100389226,-26.607726725962983
AdaOPS,0.056234132519034905,8.723690296765895
AdaOPS,1.0,0.1434455483622834
POMCPOW,0.056234132519034905,59.610451754687475
AdaOPS,0.5623413251903491,-22.319964311170928
POMCPOW,0.5623413251903491,23.975325228555494
POMCPOW,0.1,11.450684971800008
POMCPOW,0.31622776601683794,-4.352029004626456
POMCPOW,0.056234132519034905,-5.706442408632739
AdaOPS,0.5623413251903491,-24.394089415593285
POMCPOW,0.5623413251903491,-26.616148684162795
AdaOPS,0.1,35.40756307475864
POMCPOW,0.03162277660168379,18.135282482070092
POMCPOW,0.01778279410038923,-21.630227277165194
POMCPOW,0.31622776601683794,-3.495326517533716
POMCPOW,0.03162277660168379,-7.0676610930376835
AdaOPS,0.03162277660168379,32.2137179107859
POMCPOW,0.01778279410038923,-14.05861160690265
POMCPOW,0.01,-24.98302949968667
