sol,t,r
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-55.21013349214121
PFTDPW,0.01,55.6299291669531
PFTDPW,0.01,10.041290769094605
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-45.88268359789669
PFTDPW,0.01,13.28674877462006
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,-18.461100494465715
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-41.08160755725934
PFTDPW,0.01,-50.18828820282455
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,35.59494761917036
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-3.7668854865132726
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,35.59494761917036
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,41.60104999354058
PFTDPW,0.01,41.60104999354058
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-48.67887379268332
PFTDPW,0.01,-51.77714547665744
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-81.902475
PFTDPW,0.01,-81.902475
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,13.28674877462006
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,18.824025396845084
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-44.58854941800186
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,44.8432105195164
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-43.35912194710176
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,20.867395154573774
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,41.60104999354058
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,13.28674877462006
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,25.282432304236874
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,-67.89895513907028
SparsePFT,0.01,-67.89895513907028
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,72.85371249999999
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-85.16049999999998
SparsePFT,0.01,16.882824127002834
SparsePFT,0.01,25.282432304236874
SparsePFT,0.01,4.468819089494859
SparsePFT,0.01,-0.06999392148712147
SparsePFT,0.01,25.282432304236874
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-45.88268359789669
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,15.038682920652692
SparsePFT,0.01,-55.21013349214121
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-43.35912194710176
SparsePFT,0.01,-73.07363450312498
SparsePFT,0.01,2.0831092282691124
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,13.28674877462006
SparsePFT,0.01,-6.778026771799352
SparsePFT,0.01,-7.4391254332093855
SparsePFT,0.01,-50.18828820282455
SparsePFT,0.01,-9.23062016829789
SparsePFT,0.01,7.112264919107881
SparsePFT,0.01,-9.769089159882995
SparsePFT,0.01,20.867395154573774
SparsePFT,0.01,-67.89895513907028
SparsePFT,0.01,-63.228807013010915
SparsePFT,0.01,10.041290769094605
SparsePFT,0.01,13.28674877462006
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,30.17444022630125
SparsePFT,0.01,-27.955220558967362
SparsePFT,0.01,-65.50400738211675
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,-55.21013349214121
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,16.882824127002834
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,10.041290769094605
SparsePFT,0.01,2.0831092282691124
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,-47.24493010304916
SparsePFT,0.01,-2.9125110384350243
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,4.468819089494859
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,-45.88268359789669
SparsePFT,0.01,20.867395154573774
SparsePFT,0.01,48.25601107317516
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,-88.58999999999999
SparsePFT,0.01,-63.228807013010915
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,-63.228807013010915
SparsePFT,0.01,30.17444022630125
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-73.07363450312498
SparsePFT,0.01,-45.88268359789669
SparsePFT,0.01,-57.06329841278022
SparsePFT,0.01,-39.02615082042655
SparsePFT,0.01,-50.18828820282455
SparsePFT,0.01,-85.16049999999998
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-65.50400738211675
SparsePFT,0.01,-36.312546059663205
SparsePFT,0.01,-0.06999392148712147
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-53.449626817534146
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,-55.21013349214121
SparsePFT,0.01,-44.58854941800186
SparsePFT,0.01,-38.07484327940522
SparsePFT,0.01,13.28674877462006
SparsePFT,0.01,20.867395154573774
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-85.16049999999998
POMCPOW,0.01,-75.86698368749997
POMCPOW,0.01,-61.067366662360364
POMCPOW,0.01,-73.07363450312498
POMCPOW,0.01,-67.89895513907028
POMCPOW,0.01,-85.16049999999998
POMCPOW,0.01,48.25601107317516
POMCPOW,0.01,-65.50400738211675
POMCPOW,0.01,55.6299291669531
POMCPOW,0.01,44.8432105195164
POMCPOW,0.01,55.6299291669531
POMCPOW,0.01,48.25601107317516
POMCPOW,0.01,48.25601107317516
POMCPOW,0.01,-73.07363450312498
POMCPOW,0.01,63.80047553124997
POMCPOW,0.01,-78.80735124999998
POMCPOW,0.01,-59.01399832924234
POMCPOW,0.01,63.80047553124997
POMCPOW,0.01,55.6299291669531
POMCPOW,0.01,-70.41995277796872
POMCPOW,0.01,-70.41995277796872
POMCPOW,0.01,44.8432105195164
POMCPOW,0.01,55.6299291669531
POMCPOW,0.01,-75.86698368749997
POMCPOW,0.01,-78.80735124999998
POMCPOW,0.01,-75.86698368749997
POMCPOW,0.01,-88.58999999999999
POMCPOW,0.01,-73.07363450312498
POMCPOW,0.01,-67.89895513907028
POMCPOW,0.01,41.60104999354058
POMCPOW,0.01,-75.86698368749997
POMCPOW,0.01,-63.228807013010915
