sol,t,r
PFTDPW,0.01,-61.067366662360364
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,59.610451754687475
PFTDPW,0.01,-100.0
PFTDPW,0.01,27.66571821498619
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,-43.35912194710176
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,77.74074999999999
PFTDPW,0.01,59.610451754687475
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,44.8432105195164
PFTDPW,0.01,-100.0
PFTDPW,0.01,-100.0
PFTDPW,0.01,-100.0
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,-100.0
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,68.21102687499999
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,35.59494761917036
PFTDPW,0.01,-70.41995277796872
PFTDPW,0.01,77.74074999999999
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,51.848432708605436
PFTDPW,0.01,18.824025396845084
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,27.66571821498619
PFTDPW,0.01,25.282432304236874
PFTDPW,0.01,32.815200238211844
PFTDPW,0.01,82.88499999999998
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,68.21102687499999
PFTDPW,0.01,-44.58854941800186
PFTDPW,0.01,-81.902475
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-81.902475
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,44.8432105195164
PFTDPW,0.01,55.6299291669531
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-40.02752717939637
PFTDPW,0.01,-45.88268359789669
PFTDPW,0.01,68.21102687499999
PFTDPW,0.01,-6.08213344399932
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,30.17444022630125
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,77.74074999999999
PFTDPW,0.01,51.848432708605436
PFTDPW,0.01,-40.02752717939637
PFTDPW,0.01,41.60104999354058
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,88.3
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,27.66571821498619
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,23.01831068902503
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,68.21102687499999
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,35.59494761917036
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-81.902475
PFTDPW,0.01,82.88499999999998
PFTDPW,0.01,-63.228807013010915
PFTDPW,0.01,-53.449626817534146
PFTDPW,0.01,51.848432708605436
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,18.824025396845084
PFTDPW,0.01,68.21102687499999
PFTDPW,0.01,-65.50400738211675
PFTDPW,0.01,-55.21013349214121
PFTDPW,0.01,-59.01399832924234
PFTDPW,0.01,63.80047553124997
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,-57.06329841278022
PFTDPW,0.01,-85.16049999999998
PFTDPW,0.01,-73.07363450312498
PFTDPW,0.01,48.25601107317516
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,41.60104999354058
PFTDPW,0.01,-67.89895513907028
PFTDPW,0.01,72.85371249999999
PFTDPW,0.01,-75.86698368749997
PFTDPW,0.01,-78.80735124999998
PFTDPW,0.01,23.01831068902503
PFTDPW,0.01,-18.461100494465715
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-43.35912194710176
SparsePFT,0.01,-61.067366662360364
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,-31.391659307709954
SparsePFT,0.01,38.52099749386355
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-32.62233718305812
SparsePFT,0.01,77.74074999999999
SparsePFT,0.01,25.282432304236874
SparsePFT,0.01,30.17444022630125
SparsePFT,0.01,5.756651673152485
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-47.24493010304916
SparsePFT,0.01,59.610451754687475
SparsePFT,0.01,-59.01399832924234
SparsePFT,0.01,32.815200238211844
SparsePFT,0.01,11.622411335889057
SparsePFT,0.01,51.848432708605436
SparsePFT,0.01,-73.07363450312498
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-81.902475
SparsePFT,0.01,-61.067366662360364
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,72.85371249999999
SparsePFT,0.01,15.038682920652692
SparsePFT,0.01,32.815200238211844
SparsePFT,0.01,-48.67887379268332
SparsePFT,0.01,-61.067366662360364
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-8.663810703471466
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,18.824025396845084
SparsePFT,0.01,4.468819089494859
SparsePFT,0.01,59.610451754687475
SparsePFT,0.01,32.815200238211844
SparsePFT,0.01,15.038682920652692
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,-8.067169161548913
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,32.815200238211844
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-3.7668854865132726
SparsePFT,0.01,44.8432105195164
SparsePFT,0.01,30.17444022630125
SparsePFT,0.01,-61.067366662360364
SparsePFT,0.01,-57.06329841278022
SparsePFT,0.01,-47.24493010304916
SparsePFT,0.01,7.112264919107881
SparsePFT,0.01,-31.391659307709954
SparsePFT,0.01,-50.18828820282455
SparsePFT,0.01,-38.07484327940522
SparsePFT,0.01,-47.24493010304916
SparsePFT,0.01,51.848432708605436
SparsePFT,0.01,-59.01399832924234
SparsePFT,0.01,-8.663810703471466
SparsePFT,0.01,51.848432708605436
SparsePFT,0.01,-51.77714547665744
SparsePFT,0.01,-57.06329841278022
SparsePFT,0.01,30.17444022630125
SparsePFT,0.01,-18.461100494465715
SparsePFT,0.01,-57.06329841278022
SparsePFT,0.01,35.59494761917036
SparsePFT,0.01,-63.228807013010915
SparsePFT,0.01,-85.16049999999998
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,10.041290769094605
SparsePFT,0.01,55.6299291669531
SparsePFT,0.01,-2.9125110384350243
SparsePFT,0.01,-73.07363450312498
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,7.112264919107881
SparsePFT,0.01,63.80047553124997
SparsePFT,0.01,27.66571821498619
SparsePFT,0.01,-42.191165849746675
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,2.0831092282691124
SparsePFT,0.01,-78.80735124999998
SparsePFT,0.01,10.041290769094605
SparsePFT,0.01,-70.41995277796872
SparsePFT,0.01,-61.067366662360364
SparsePFT,0.01,-63.228807013010915
SparsePFT,0.01,27.66571821498619
SparsePFT,0.01,41.60104999354058
SparsePFT,0.01,-37.17110111543496
SparsePFT,0.01,-48.67887379268332
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,-6.08213344399932
SparsePFT,0.01,-73.07363450312498
SparsePFT,0.01,-75.86698368749997
SparsePFT,0.01,68.21102687499999
SparsePFT,0.01,48.25601107317516
SparsePFT,0.01,-41.08160755725934
SparsePFT,0.01,-0.06999392148712147
SparsePFT,0.01,5.756651673152485
POMCPOW,0.01,59.610451754687475
POMCPOW,0.01,41.60104999354058
POMCPOW,0.01,68.21102687499999
POMCPOW,0.01,-70.41995277796872
POMCPOW,0.01,72.85371249999999
