particles, reward, stderr
1.0	-13.008724806838943	1.7503240193504361
1.0	-15.673437598595207	1.6108576006952986
1.0	-12.269281091126114	1.7980628964308103
1.0	-14.704910291587382	1.6984396673745839
2.0	-6.9336376228221495	2.164828227006693
2.0	-7.634144763100046	2.019601075666058
2.0	-8.24278032415908	1.9754877528263666
2.0	-12.662395033516681	1.8679579618751445
3.0	-2.6169842520511004	2.0537860812965243
3.0	-3.6892372691502526	2.001227250867935
4.0	0.3880294036669308	2.199584561551609
4.0	-1.5075234838633693	2.1746189891306824
5.0	-2.890058378600497	2.0966486964445155
5.0	-0.5087569857120892	2.1729026551398176
6.0	1.8544918218557043	2.2185326447094287
7.0	3.1147635610128503	2.2542864495783648
8.0	4.799138469491924	2.3072017609944195
9.0	1.526180193788048	2.1560834639572275
10.0	6.932185858778844	2.261783493530305
11.0	5.29762484730182	2.1862211289529783
13.0	10.210249475025375	2.2306075686410294
14.0	5.417103530899427	2.219972098191646
16.0	5.824161896713878	2.1824043426825246
18.0	7.2215736842798055	2.2025383828255625
21.0	10.801722917043124	2.1648498978469535
24.0	10.67652792192443	2.202429771749894
27.0	11.08560848877613	2.1317984103456205
31.0	9.189981725397738	2.152417215700918
35.0	9.274214411902522	2.1747272601605303
40.0	12.282548425560208	2.235426382820533
45.0	15.53276968223095	2.255943321176316
51.0	10.729846348231453	2.215510623284205
58.0	15.617984849029405	2.203554335038353
66.0	18.50234021400788	2.2013420829861188
75.0	18.086656304520435	2.2501588101347774
85.0	11.873083112462176	2.2304374973653984
96.0	12.570617573489773	2.218035448642927
109.0	15.095420843124579	2.250941763432486
124.0	18.50097313284125	2.2492371485289984
141.0	13.11588148735118	2.2515803331772326
160.0	15.772257624280114	2.2489869836712773
181.0	14.88866138750266	2.1612561006479103
206.0	13.550287992084769	2.269148544492879
234.0	12.98226477898594	2.1771043312383913
265.0	19.323408957977207	2.1628810921132784
301.0	21.41780035381092	2.167058400632013
342.0	20.123097875009805	2.1571081905616483
388.0	17.16567722840426	2.277330150128714
440.0	17.92833106200299	2.212319688428594
500.0	17.143763762576548	2.141708965366261
